id,city,state,latitude,longitude,neighbourhood_cleansed,first_review
37718852,Denver,CO,39.718740000000004,-105.02311,Valverde,9/3/2019
37719341,Denver,CO,39.78562,-104.73510999999999,Gateway - Green Valley Ranch,9/17/2019
37722318,Denver,CO,39.74579,-104.99478,CBD,10/14/2019
37740762,Denver,CO,39.7396,-104.96472,Cheesman Park,
37741296,Denver,CO,39.73961,-104.96468,Cheesman Park,
37743309,Denver,CO,39.73887,-104.96598,Cheesman Park,
37746005,Denver,CO,39.79029,-104.79706,Gateway - Green Valley Ranch,10/5/2019
37746342,Denver,CO,39.74174,-104.96772,City Park West,8/23/2019
37746476,Denver,CO,39.69645,-104.94726000000001,Cory - Merrill,8/26/2019
37748552,Denver,CO,39.75564,-104.93288999999999,North Park Hill,9/7/2019
37749713,Denver,CO,39.71002,-105.04699,Westwood,9/8/2019
37750240,Denver,CO,39.74183,-104.97921000000001,North Capitol Hill,9/2/2019
37752915,Denver,CO,39.77118,-104.9665,Cole,11/2/2019
37770579,Denver,CO,39.76976,-104.75674000000001,Gateway - Green Valley Ranch,9/9/2019
37774458,Denver,CO,39.7813,-104.77112,Gateway - Green Valley Ranch,8/30/2019
37776443,Denver,CO,39.70762,-105.04343999999999,Westwood,8/22/2019
37776446,Denver,CO,39.76185,-104.92924,North Park Hill,9/12/2019
37776588,Denver,CO,39.75313,-105.02261000000001,Jefferson Park,8/23/2019
37778277,Denver,CO,39.725229999999996,-105.03803,Barnum,9/2/2019
37778278,Denver,CO,39.75135,-104.99483000000001,Union Station,8/25/2019
37778600,Denver,CO,39.77174,-104.75135999999999,Gateway - Green Valley Ranch,
37780480,Denver,CO,39.74248,-105.04156,West Colfax,11/8/2019
37801414,Denver,CO,39.755720000000004,-105.00242,Union Station,8/29/2019
37803106,Denver,CO,39.765609999999995,-104.93791,Northeast Park Hill,9/2/2019
37809779,Denver,CO,39.73812,-105.04091000000001,West Colfax,9/8/2019
37809817,Denver,CO,39.65315,-104.8969,Hampden,
37829734,Denver,CO,39.78548,-105.05625,Regis,9/30/2019
37835957,Denver,CO,39.744209999999995,-104.99513,CBD,
37838482,Denver,CO,39.72622,-104.9554,Congress Park,
37841689,Denver,CO,39.7694,-104.91192,Northeast Park Hill,9/22/2019
37855501,Denver,CO,39.75541,-104.99998000000001,Union Station,
37859298,Denver,CO,39.711459999999995,-104.91933999999999,Hilltop,
37860012,Denver,CO,39.718709999999994,-105.01933000000001,Valverde,9/6/2019
37860788,Denver,CO,39.71908,-105.01833,Valverde,9/3/2019
37874785,Denver,CO,39.71934,-105.01823,Valverde,9/21/2019
37881242,Denver,CO,39.74173,-104.96363999999998,City Park West,8/30/2019
37881899,Denver,CO,39.632690000000004,-105.03712,Fort Logan,
37887340,Denver,CO,39.7842,-105.02901000000001,Regis,
37887373,Denver,CO,39.75835,-104.97365,Five Points,9/8/2019
37888182,Denver,CO,39.706720000000004,-105.01693,Athmar Park,8/25/2019
37896999,Denver,CO,39.79226,-104.73748,Gateway - Green Valley Ranch,9/14/2019
37901287,Denver,CO,39.691309999999994,-105.03493,Mar Lee,8/21/2019
37906008,Denver,CO,39.727470000000004,-104.97901,Capitol Hill,9/2/2019
37906550,Denver,CO,39.755720000000004,-105.02193999999999,Jefferson Park,9/2/2019
37907787,Denver,CO,39.69406,-104.90896000000001,Washington Virginia Vale,9/22/2019
37908319,Denver,CO,39.73587,-104.96,Cheesman Park,8/24/2019
37909226,Denver,CO,39.75676,-104.94854,Skyland,9/8/2019
37910517,Denver,CO,39.76872,-105.02998000000001,West Highland,8/30/2019
37910595,Denver,CO,39.6917,-104.91053000000001,Washington Virginia Vale,
37911166,Denver,CO,39.76873,-105.01926,Highland,10/7/2019
37911564,Denver,CO,39.76038,-104.91937,North Park Hill,9/4/2019
37912396,Denver,CO,39.72779,-104.99623999999999,Lincoln Park,11/7/2019
37914178,Denver,CO,39.79303,-104.83494,Montbello,9/12/2019
37914946,Denver,CO,39.754220000000004,-104.99746999999999,Union Station,
37915770,Denver,CO,39.77746,-104.77516999999999,Gateway - Green Valley Ranch,8/28/2019
37915799,Denver,CO,39.76634,-104.98013,Five Points,8/29/2019
37915830,Denver,CO,39.692609999999995,-105.0361,Mar Lee,8/27/2019
37916879,Denver,CO,39.76482,-104.96746999999999,Cole,11/15/2019
37916933,Denver,CO,39.7152,-105.03796000000001,Barnum,8/22/2019
37934364,Denver,CO,39.69359,-105.03433000000001,Mar Lee,8/21/2019
37935073,Denver,CO,39.694179999999996,-105.035,Mar Lee,8/31/2019
37937700,Denver,CO,39.73903,-104.97091,Cheesman Park,9/27/2019
37938562,Denver,CO,39.73919,-104.96618000000001,Cheesman Park,
37939367,Denver,CO,39.773,-105.00644,Sunnyside,9/5/2019
37945260,Denver,CO,39.75618,-104.93194,North Park Hill,8/25/2019
37945440,Aurora,CO,39.65849,-104.85172,Kennedy,
37951908,Denver,CO,39.745470000000005,-104.99158,CBD,10/6/2019
37963215,Denver,CO,39.72058,-104.95642,Cherry Creek,
37964371,Denver,CO,39.76443,-105.0494,West Highland,9/3/2019
37965125,Denver,CO,39.779790000000006,-105.05173,Berkeley,
37972100,Denver,CO,39.72549,-104.97827,Speer,10/28/2019
37972257,Denver,CO,39.77635,-104.75195,Gateway - Green Valley Ranch,9/10/2019
37991236,Denver,CO,39.733090000000004,-105.00301,Lincoln Park,
37991645,Denver,CO,39.760709999999996,-104.96076000000001,Whittier,9/18/2019
37994926,Denver,CO,39.763709999999996,-105.03685,West Highland,
37995252,Denver,CO,39.77598,-104.95544,Elyria Swansea,9/1/2019
37999304,Denver,CO,39.74371,-104.9742,North Capitol Hill,8/28/2019
38000723,Denver,CO,39.70774,-105.04033999999999,Westwood,11/3/2019
38002883,Denver,CO,39.73666,-105.0463,West Colfax,8/31/2019
38002909,Denver,CO,39.727779999999996,-104.93675,Hale,9/2/2019
38011105,Denver,CO,39.78842,-105.03929,Regis,9/3/2019
38027345,Denver,CO,39.78371,-104.75004,Gateway - Green Valley Ranch,9/6/2019
38041125,Denver,CO,39.73834,-105.03801000000001,West Colfax,9/2/2019
38041906,Denver,CO,39.7534,-105.00623,Union Station,10/31/2019
38043341,Denver,CO,39.73284,-104.9393,Hale,10/20/2019
38049943,Denver,CO,39.75188,-105.03772,Sloan Lake,9/15/2019
38066528,Denver,CO,39.72468,-105.0399,Barnum West,9/18/2019
38071250,Denver,CO,39.721109999999996,-105.01765,Valverde,9/12/2019
38072559,Denver,CO,39.71982,-105.01703,Valverde,10/17/2019
38073326,Denver,CO,39.78645,-105.03563999999999,Regis,
38074035,Denver,CO,39.7209,-105.02153999999999,Valverde,10/12/2019
38075110,Denver,CO,39.72038,-104.98285,Speer,9/2/2019
38076741,Denver,CO,39.75674,-105.02963999999999,Sloan Lake,
38077401,Denver,CO,39.78181,-105.01482,Sunnyside,10/23/2019
38096624,Denver,CO,39.76231,-105.04283999999998,West Highland,9/10/2019
38097699,Denver,CO,39.72358,-104.97867,Speer,9/10/2019
38102908,Denver,CO,39.747890000000005,-105.02826999999999,Sloan Lake,9/2/2019
38103159,Denver,CO,39.75202,-105.01966999999999,Jefferson Park,10/3/2019
38105553,Denver,CO,39.68805,-104.98478,Platt Park,9/17/2019
38108112,Denver,CO,39.73622,-104.95721999999999,Congress Park,9/15/2019
38109527,Denver,CO,39.75336,-104.99188000000001,Five Points,9/8/2019
38123907,Denver,CO,39.70479,-105.00544,Athmar Park,9/14/2019
38124148,Denver,CO,39.751940000000005,-104.99618999999998,Union Station,9/13/2019
38126576,Denver,CO,39.7624,-104.96088999999999,Cole,9/3/2019
38128407,Denver,CO,39.74338,-105.04607,West Colfax,9/12/2019
38129290,Denver,CO,39.76477,-105.01923000000001,Highland,9/20/2019
38129510,Denver,CO,39.742340000000006,-104.97338,City Park West,
38133105,Denver,CO,39.78376,-104.75963,Gateway - Green Valley Ranch,9/21/2019
38134365,Denver,CO,39.75819,-104.93043,North Park Hill,11/3/2019
38139866,Denver,CO,39.70713,-104.98589,Washington Park West,
38139997,Denver,CO,39.70803,-104.98623,Washington Park West,9/5/2019
38152951,Denver,CO,39.79172,-104.7779,Gateway - Green Valley Ranch,
38153312,Denver,CO,39.769490000000005,-104.96343999999999,Cole,9/1/2019
38158928,Denver,CO,39.7606,-104.9552,Skyland,9/2/2019
38161226,Denver,CO,39.76297,-104.98742,Five Points,9/23/2019
38162891,Denver,CO,39.76712,-104.90637,Northeast Park Hill,9/8/2019
38164201,Denver,CO,39.75812,-105.02433,Jefferson Park,9/15/2019
38183394,Denver,CO,39.76553,-105.0027,Highland,11/3/2019
38187231,Denver,CO,39.7612,-105.02751,West Highland,9/5/2019
38188791,Littleton,CO,39.63333,-105.10986000000001,Marston,9/10/2019
38193967,Denver,CO,39.736090000000004,-104.97008999999998,Cheesman Park,9/2/2019
38205605,Denver,CO,39.76287,-105.02597,West Highland,9/6/2019
38211834,Denver,CO,39.78745,-105.04043999999999,Regis,9/17/2019
38215069,Denver,CO,39.75398,-105.00173999999998,Union Station,9/18/2019
38216393,Denver,CO,39.65048,-105.04153000000001,Fort Logan,9/3/2019
38217065,Denver,CO,39.74184,-105.04382,West Colfax,9/5/2019
38220186,Denver,CO,39.69417,-105.03551999999999,Mar Lee,9/21/2019
38226704,Denver,CO,39.76025,-105.02888,West Highland,
38234204,Denver,CO,39.75334,-104.96643999999999,Whittier,9/22/2019
38238234,Denver,CO,39.70828,-105.01673000000001,Athmar Park,11/3/2019
38243106,Denver,CO,39.744279999999996,-104.8928,East Colfax,9/15/2019
38263592,Denver,CO,39.75461,-104.96547,Whittier,10/10/2019
38288908,Denver,CO,39.751529999999995,-105.02028,Jefferson Park,
38291831,Denver,CO,39.75507,-105.0014,Union Station,9/22/2019
38293915,Denver,CO,39.767340000000004,-104.92143999999999,Northeast Park Hill,10/15/2019
38297248,Denver,CO,39.72031,-105.0331,Barnum,9/15/2019
38298328,Denver,CO,39.68401,-104.97577,Platt Park,10/9/2019
38316377,Denver,CO,39.7463,-104.99331000000001,CBD,9/8/2019
38322115,Denver,CO,39.72878,-104.93727,Hale,9/16/2019
38325627,Denver,CO,39.764070000000004,-104.97855,Five Points,9/29/2019
38326210,Denver,CO,39.7958,-104.76308,Gateway - Green Valley Ranch,10/7/2019
38330631,Denver,CO,39.74113,-104.93715,South Park Hill,10/6/2019
38332702,Denver,CO,39.71448,-105.03681,Barnum,9/25/2019
38334887,Denver,CO,39.77557,-104.76575,Gateway - Green Valley Ranch,
38354095,Denver,CO,39.73905,-104.95983000000001,Cheesman Park,
38357017,Denver,CO,39.74647,-104.96276,City Park West,
38357135,Wheat Ridge,CO,39.7671,-105.05288,West Highland,9/29/2019
38357351,Denver,CO,39.75201,-105.00346,Union Station,
38365365,Denver,CO,39.69178,-105.04548999999999,Mar Lee,10/6/2019
38374044,Denver,CO,39.70843,-104.97125,Washington Park,
38376586,Denver,CO,39.72964,-104.98597,Capitol Hill,9/7/2019
38381099,Denver,CO,39.77398,-105.01584,Sunnyside,9/21/2019
38381321,Denver,CO,39.769940000000005,-105.02423,Sunnyside,
38381783,Denver,CO,39.779540000000004,-105.01201999999999,Sunnyside,10/26/2019
38388460,Denver,CO,39.7359,-104.98243000000001,Capitol Hill,9/15/2019
38390572,Denver,CO,39.75397,-105.00183999999999,Union Station,9/18/2019
38390821,Denver,CO,39.75447,-105.00198,Union Station,9/15/2019
38402223,Denver,CO,39.73645,-104.99788000000001,Lincoln Park,9/24/2019
38407711,Denver,CO,39.693909999999995,-104.94422,Cory - Merrill,
38409657,Denver,CO,39.69811,-104.97335,Washington Park,10/6/2019
38409700,Denver,CO,39.73592,-104.96162,Cheesman Park,9/21/2019
38411437,Denver,CO,39.79159,-105.02466000000001,Chaffee Park,9/23/2019
38413565,Denver,CO,39.75778,-105.02653000000001,Sloan Lake,9/13/2019
38415118,Denver,CO,39.78716,-105.03905,Regis,10/7/2019
38416152,Denver,CO,39.69875,-104.87726,Windsor,9/7/2019
38424233,Denver,CO,39.7468,-104.99768,CBD,
38425743,Denver,CO,39.74112,-104.9024,East Colfax,
38454579,Denver,CO,39.76928,-105.00728000000001,Highland,9/18/2019
38457342,Denver,CO,39.74264,-105.041,West Colfax,
38459689,Denver,CO,39.75826,-104.92113,North Park Hill,9/26/2019
38461764,Denver,CO,39.75444,-104.97708,Five Points,9/22/2019
38463894,Denver,CO,39.75013,-104.93123,South Park Hill,
38466149,Denver,CO,39.77592,-105.02693000000001,Berkeley,10/17/2019
38482632,Denver,CO,39.76636,-104.99878999999999,Highland,9/16/2019
38493906,Denver,CO,39.756159999999994,-105.00267,Union Station,9/29/2019
38511409,Denver,CO,39.65827,-104.92,Hampden,
38513290,Denver,CO,39.77825,-105.01772,Sunnyside,9/12/2019
38513826,Denver,CO,39.6771,-105.0311,Harvey Park,9/21/2019
38516101,Denver,CO,39.75693,-105.01078000000001,Highland,
38517520,Denver,CO,39.75175,-104.97882,Five Points,
38517828,Denver,CO,39.75243,-105.02521999999999,Jefferson Park,9/15/2019
38518425,Denver,CO,39.75646,-105.00066000000001,Union Station,10/5/2019
38520103,Denver,CO,39.67933,-105.04783,Harvey Park,10/13/2019
38520826,Aurora,CO,39.65846,-104.84976999999999,Kennedy,11/3/2019
38521249,Denver,CO,39.76021,-104.9567,Skyland,9/15/2019
38522086,Denver,CO,39.77483,-105.01853,Sunnyside,10/5/2019
38538049,Denver,CO,39.74504,-105.03043000000001,West Colfax,11/10/2019
38544187,Denver,CO,39.76232,-105.02533999999999,West Highland,10/2/2019
38548985,Denver,CO,39.739940000000004,-104.95876000000001,Congress Park,
38551000,Denver,CO,39.76191,-105.01661000000001,Highland,9/29/2019
38552880,Denver,CO,39.66877,-104.94403,University Park,9/27/2019
38568812,Denver,CO,39.760740000000006,-105.0353,West Highland,9/29/2019
38574533,Denver,CO,39.71281,-104.94278999999999,Cherry Creek,
38580855,Denver,CO,39.73407,-105.00299,Lincoln Park,11/4/2019
38582729,Denver,CO,39.6766,-104.95707,University Park,10/13/2019
38585608,Denver,CO,39.733090000000004,-104.91089,Montclair,10/25/2019
38598622,Denver,CO,39.6418,-104.88314,Hampden South,9/15/2019
38601456,Denver,CO,39.782540000000004,-104.8029,Gateway - Green Valley Ranch,10/3/2019
38610067,Denver,CO,39.68796,-104.93948,Virginia Village,10/17/2019
38617347,Denver,CO,39.753440000000005,-105.00558999999998,Union Station,10/9/2019
38619556,Denver,CO,39.72896,-104.99513,Lincoln Park,
38623073,Denver,CO,39.73,-104.94167,Congress Park,9/15/2019
38638676,Denver,CO,39.754979999999996,-105.00157,Union Station,11/19/2019
38642049,Denver,CO,39.71967,-105.04064,Barnum West,9/23/2019
38642084,Denver,CO,39.784890000000004,-105.01928000000001,Chaffee Park,9/18/2019
38644825,Denver,CO,39.75427,-104.96043999999999,Whittier,
38645571,Denver,CO,39.75912,-104.89399999999999,Stapleton,
38645944,Denver,CO,39.7447,-105.02713,West Colfax,9/30/2019
38646541,Denver,CO,39.672709999999995,-104.91378999999999,Goldsmith,9/20/2019
38650826,Denver,CO,39.70747,-104.8799,Windsor,
38653446,Denver,CO,39.75757,-105.02637,Sloan Lake,9/30/2019
38659981,Denver,CO,39.704409999999996,-105.01772,Athmar Park,10/8/2019
38660224,Denver,CO,39.765409999999996,-104.90933999999999,Northeast Park Hill,10/14/2019
38660615,Denver,CO,39.75352,-104.96671,Whittier,9/23/2019
38662934,Denver,CO,39.76951,-105.01478999999999,Sunnyside,10/24/2019
38671650,Denver,CO,39.73912,-104.9584,Congress Park,
38672264,Denver,CO,39.73842,-104.95813999999999,Congress Park,
38673866,Lakewood,CO,39.69205,-105.0565,Mar Lee,
38674770,Denver,CO,39.75054,-104.99645,Union Station,
38675898,Denver,CO,39.76538,-104.97676000000001,Five Points,10/13/2019
38691782,Denver,CO,39.770140000000005,-105.03176,Berkeley,9/29/2019
38691893,Denver,CO,39.75159,-105.0203,Jefferson Park,9/18/2019
38693988,Denver,CO,39.7425,-104.92826000000001,South Park Hill,11/20/2019
38699753,Denver,CO,39.78905,-105.03563,Regis,10/6/2019
38699762,Denver,CO,39.70027,-104.9251,Washington Virginia Vale,
38702518,Denver,CO,39.75162,-105.02412,Jefferson Park,
38717548,Denver ,CO,39.75182,-105.022,Jefferson Park,9/19/2019
38721623,Denver,CO,39.77811,-105.00648000000001,Sunnyside,10/13/2019
38727356,Denver,CO,39.71335,-104.98031999999999,Speer,10/31/2019
38730909,Denver,CO,39.7824,-104.94891000000001,Elyria Swansea,
38731424,Denver,CO,39.67692,-104.9224,Goldsmith,9/29/2019
38736150,Denver,CO,39.66592,-104.89831000000001,Hampden,
38745069,Denver,CO,39.6703,-104.9646,University,10/11/2019
38750556,Denver,CO,39.76833,-105.03992,West Highland,
38751085,Denver,CO,39.76292,-104.97385,Five Points,9/29/2019
38751116,Denver,CO,39.7468,-105.02963000000001,Sloan Lake,
38754061,Denver,CO,39.75909,-104.9038,North Park Hill,
38755937,Denver,CO,39.75376,-105.00121000000001,Union Station,
38757048,Denver,CO,39.68118,-104.97847,Platt Park,
38758188,Denver,CO,39.75926,-104.94693000000001,Skyland,9/23/2019
38760204,Denver,CO,39.74843,-104.89611000000001,Stapleton,10/18/2019
38765486,Denver,CO,39.74414,-104.96643999999999,City Park West,9/27/2019
38773230,Denver,CO,39.738690000000005,-104.97979,Capitol Hill,
38774042,Denver,CO,39.72721,-104.91525,Montclair,10/28/2019
38779489,Denver,CO,39.767790000000005,-104.9216,Northeast Park Hill,10/4/2019
38794424,Denver,CO,39.79737,-104.75249000000001,Gateway - Green Valley Ranch,10/5/2019
38796071,Denver,CO,39.73348,-104.95253000000001,Congress Park,10/14/2019
38797320,Denver,CO,39.751090000000005,-105.02757,Sloan Lake,11/18/2019
38801708,Denver,CO,39.68042,-104.97031000000001,University,10/14/2019
38801773,Denver,CO,39.66607,-104.89808000000001,Hampden,
38801997,Denver,CO,39.690940000000005,-104.9625,Washington Park,10/13/2019
38802236,Denver,CO,39.74066,-105.04024,West Colfax,10/7/2019
38802886,Denver,CO,39.66675,-104.89645,Hampden,
38816972,Denver,CO,39.754020000000004,-105.00065,Union Station,10/16/2019
38818294,Denver,CO,39.722770000000004,-104.98503000000001,Speer,10/7/2019
38823263,Denver,CO,39.794270000000004,-104.73885,Gateway - Green Valley Ranch,
38840436,Denver,CO,39.754459999999995,-105.00268999999999,Union Station,11/3/2019
38842161,Denver,CO,39.697359999999996,-104.94769,Belcaro,9/30/2019
38844830,Denver,CO,39.72498,-104.92511999999999,Hilltop,
38846172,Denver,CO,39.7518,-104.9666,Whittier,10/13/2019
38863246,Denver,CO,39.68169,-104.93489,Virginia Village,10/11/2019
38866020,Denver,CO,39.79054,-104.74213,Gateway - Green Valley Ranch,10/1/2019
38869456,Denver,CO,39.75297,-104.9737,Five Points,
38874982,Denver,CO,39.79418,-104.73791,Gateway - Green Valley Ranch,
38877835,Denver,CO,39.75228,-104.98156000000002,Five Points,
38878219,Denver,CO,39.73349,-105.03453999999999,Villa Park,10/8/2019
38879663,Denver,CO,39.6729,-104.87318,Hampden,10/3/2019
38897281,Denver,CO,39.77561,-104.80794,Gateway - Green Valley Ranch,
38899068,Denver,CO,39.7512,-104.98515,Five Points,10/4/2019
38899278,Denver,CO,39.75763,-105.02216999999999,Jefferson Park,11/10/2019
38903747,Denver,CO,39.75611,-105.00124,Union Station,10/5/2019
38905503,Denver,CO,39.73538,-104.97618999999999,Capitol Hill,10/18/2019
38908285,Denver,CO,39.76409,-104.95849,Clayton,10/22/2019
38919595,Denver,CO,39.784,-104.75017,Gateway - Green Valley Ranch,10/6/2019
38923598,Denver,CO,39.75942,-105.02796000000001,West Highland,
38929632,Denver,CO,39.76101,-104.96913,Whittier,10/6/2019
38934359,Denver,CO,39.7633,-105.00788,Highland,11/3/2019
38951485,Denver,CO,39.768440000000005,-104.96963000000001,Cole,10/24/2019
38951953,Denver,CO,39.75509,-105.00168000000001,Union Station,10/27/2019
38952404,Denver,CO,39.67167,-104.87182,Hampden,10/7/2019
38953447,Denver,CO,39.778659999999995,-105.01097,Sunnyside,10/8/2019
38954635,Denver,CO,39.778009999999995,-105.01061000000001,Sunnyside,10/27/2019
38956369,Denver,CO,39.73172,-105.0438,Villa Park,
38957091,Denver,CO,39.74408,-105.03124,West Colfax,10/16/2019
38960689,Denver,CO,39.67091,-104.87338000000001,Hampden,10/13/2019
38963328,Denver,CO,39.78261,-104.95006000000001,Elyria Swansea,
38971715,Denver,CO,39.74243,-104.90274,East Colfax,
38972502,Denver,CO,39.76616,-105.0506,West Highland,10/22/2019
38976632,Denver,CO,39.78816,-104.88417,Stapleton,11/4/2019
38977553,Denver,CO,39.78633,-104.76286,Gateway - Green Valley Ranch,10/26/2019
38980536,Denver,CO,39.75101,-104.99613000000001,Union Station,10/17/2019
38981458,Denver,CO,39.8026,-104.88032,Stapleton,10/14/2019
38982793,Denver,CO,39.72638,-104.99351000000001,Lincoln Park,
38996072,Denver,CO,39.75563,-105.04138,Sloan Lake,
38996795,Denver,CO,39.73178,-104.98682,Capitol Hill,10/6/2019
38997435,Denver,CO,39.73235,-104.98796999999999,Civic Center,10/16/2019
38998112,Denver,CO,39.75966,-104.94521999999999,Skyland,10/7/2019
38998713,Denver,CO,39.65721,-104.84912,Kennedy,10/31/2019
38999136,Denver,CO,39.65683,-104.85093,Kennedy,10/5/2019
39003034,Denver,CO,39.717,-104.95018999999999,Cherry Creek,10/20/2019
39003174,Denver,CO,39.7665,-104.9568,Clayton,11/8/2019
39003387,Denver,CO,39.74885,-104.96863,City Park West,10/3/2019
39003810,Denver,CO,39.75657,-104.96903999999999,Whittier,10/6/2019
39006895,Denver,CO,39.7599,-104.98326000000002,Five Points,10/7/2019
39016559,Denver,CO,39.7655,-104.9737,Five Points,
39020559,Denver,CO,39.7702,-105.02426000000001,Sunnyside,10/19/2019
39021574,Denver,CO,39.676559999999995,-104.91781999999999,Goldsmith,
